domaine,section,url,sentence,caracter_count,length_class
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/bu-dul-woon-doxandeem-yi-mbas-mi-du-naane-neex-afrig-doktoor-seydu-jallo-2/#respond,"Ñetteelu mbir miy ràññeelu Covid-19 bi mooy li mu amul xàmmikaayi-feebaru boppam. Boo seetee, way-tawati Covid-19 bi dañuy ame yaram wu tàng, mettitu yaram, put guy xasan, soj bu ànd ak sëqat su wow, biir buy daw, añs. Te, xàmmikaayi-feebar yu ni mel, fekkees na leen itam ci way-tawat yi ame sibbiru, soj, ak yeneen xeeti feebar yu bare.",338,300->350
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/,"Waaye, li jaaxal ñépp mooy ni, ba sunu-jonni-Yàlla-tey-jii, Afrig mooy dànd gi gën a néewle fopp limu ñi Covid-19 bi daaneel, waxatumaak ñi mu rey.",147,100->150
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/#respond,"Waaye, li jaaxal ñépp mooy ni, ba sunu-jonni-Yàlla-tey-jii, Afrig mooy dànd gi gën a néewle fopp limu ñi Covid-19 bi daaneel, waxatumaak ñi mu rey.",147,100->150
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/,"Lees fi lim yépp ciy rëq-rëq a sabab juddug kurél guy xeexal ñiy yëngu ci njàngalem làmmiñi réew mi. Sunu mébét mooy xeex ngir ñépp sàmmonteek àqi làmmiñi réew mi. Kurél gaa ngi tudd Sàndikaa Njabootu Alfabetisaasiyoŋ Nasiyonaal, gàttal bi di joxe SNAN.",253,250->300
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/#respond,"Lees fi lim yépp ciy rëq-rëq a sabab juddug kurél guy xeexal ñiy yëngu ci njàngalem làmmiñi réew mi. Sunu mébét mooy xeex ngir ñépp sàmmonteek àqi làmmiñi réew mi. Kurél gaa ngi tudd Sàndikaa Njabootu Alfabetisaasiyoŋ Nasiyonaal, gàttal bi di joxe SNAN.",253,250->300
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/01/03/dige-geej-kilibu-seex-aliyu-ndaw-tekki-mbaa-lab/,"Nanu xuus nag léegi ci gaal gi, ni nu ko dige woon ci kow.",58,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/,"Li ma doon gënal te gën a dal xel mooy ñu def « dépistage de masse ». Maanaam, ñu paase-wisit ay fuli mbooloo ngir xam dëgg-dëgg limu nit ñi ame jàngoro ji. Li ma ko tax a wax, nag, du lenn lu-dul ne wàllent-ëlëm yaa ngiy yokku. Xanaa nguur gi sàrtal mask yi ci askan wi. Muy lu jafe tamit. Ndaxte, mask dafa mànke ci àddina si.",328,300->350
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/#respond,"Li ma doon gënal te gën a dal xel mooy ñu def « dépistage de masse ». Maanaam, ñu paase-wisit ay fuli mbooloo ngir xam dëgg-dëgg limu nit ñi ame jàngoro ji. Li ma ko tax a wax, nag, du lenn lu-dul ne wàllent-ëlëm yaa ngiy yokku. Xanaa nguur gi sàrtal mask yi ci askan wi. Muy lu jafe tamit. Ndaxte, mask dafa mànke ci àddina si.",328,300->350
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/11/21/mag-sama-gor-du-ragal-du-wor/#comments,"Yaa gàcceel say maam ! Xanaa danga fàtte ni Keyta nga sant ? Sunu santu maam ja, jàmbaar ji, Sunjata (buuru Mali ciy ati 1236 ba 1255). Cëm ! Jàmbaaru Kirinaa ngoog ! Gone gi duma woon jinne Sumaaworo. Kii daawul tiit, daawul daw. Xamul woon sax fu tiitukaay di nekk ci nit. Kon, ku nàmpe ci meenum Sunjata, bokk ci giirug Keyta-Keyta yi, waroo ragal. Tey ngay maas nii. Cim mbay ! Xanaa xamoo ni, Sunjata, ak li mu doonoon buur yépp, askanam a ko faloon. Nguuram du woon rekk ndono. Cib demokaraasi bu bir la nguuram lalu woon. Waaw kay !",539,500->550
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/,"Ci atum 1995 la am bakaloryaa ci Liise Giñaabo, bokk ci ña fa rawoon. Ci la bindoo iniwérsite Gaston Berger ; ci menn atum 1999 la am lijaasa ci ‘’Droit public’’ ba noppi bokk ci joŋante ENAM bi, jëlati pee.",207,200->250
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Ci atum 1995 la am bakaloryaa ci Liise Giñaabo, bokk ci ña fa rawoon. Ci la bindoo iniwérsite Gaston Berger ; ci menn atum 1999 la am lijaasa ci ‘’Droit public’’ ba noppi bokk ci joŋante ENAM bi, jëlati pee.",207,200->250
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/,"Isaa Sàll mi ngi jànge ci liise Charles de Gaulle bu Ndar. Waaye Iniwérsite Séex Anta Jóob bu Ndakaaru la ame lijaasa bi ñuy wax “DUT” ci wàllu “électronique”. Ci la deme Amerig, daldi fay am lijaasa « doctorat » ci wàllu xamtéef, maanaam « Informatique », ci Iniwérsite George Washington. Bi mu dellusee Ndakaaru, ci la tàmbalee liggéey ci mbirum xamtéef ci « Météo Sénégal » laata muy bokki ci « Centre régional africain de technologie » te gàttal bi ci nasaraan di joxe CRAT.",478,450->500
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/#respond,"Isaa Sàll mi ngi jànge ci liise Charles de Gaulle bu Ndar. Waaye Iniwérsite Séex Anta Jóob bu Ndakaaru la ame lijaasa bi ñuy wax “DUT” ci wàllu “électronique”. Ci la deme Amerig, daldi fay am lijaasa « doctorat » ci wàllu xamtéef, maanaam « Informatique », ci Iniwérsite George Washington. Bi mu dellusee Ndakaaru, ci la tàmbalee liggéey ci mbirum xamtéef ci « Météo Sénégal » laata muy bokki ci « Centre régional africain de technologie » te gàttal bi ci nasaraan di joxe CRAT.",478,450->500
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/09/kan-mooy-idiriisa-sekk/,"Loolu dina àntoom ? Bi mu jógee bërki-démb Tugal, Ablaay Wàdd nee na du jàppale Maki, du jàppale Idi te yit dina def kem-kàttanam ba kenn du fi wote. Askanu Senegaal a ci des : kan la nar a fal feek i fan ? Ndax Ndaamal-Kajoordina gàddu ndam li bii yoon ?",255,250->300
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/09/kan-mooy-idiriisa-sekk/#respond,"Loolu dina àntoom ? Bi mu jógee bërki-démb Tugal, Ablaay Wàdd nee na du jàppale Maki, du jàppale Idi te yit dina def kem-kàttanam ba kenn du fi wote. Askanu Senegaal a ci des : kan la nar a fal feek i fan ? Ndax Ndaamal-Kajoordina gàddu ndam li bii yoon ?",255,250->300
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,"Li nu xamoon ci pólitigu Senegaal, nag, moo di ne boo deewee ba ñu suul la, fa ngay doxe ñu fàtte la ba fàww. Moonte, ak lu mu metti-metti woon, Maki Sàll fexe na ba dëkk Ablaay Wàdd, daan ko jéll bu amul benn werante, wuutu ko ci jal bi.",238,200->250
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,"Li nu xamoon ci pólitigu Senegaal, nag, moo di ne boo deewee ba ñu suul la, fa ngay doxe ñu fàtte la ba fàww. Moonte, ak lu mu metti-metti woon, Maki Sàll fexe na ba dëkk Ablaay Wàdd, daan ko jéll bu amul benn werante, wuutu ko ci jal bi.",238,200->250
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/,– njiitu réew mi dina jiite ñaari ndajem kaaraange ayu-bés gu nekk ;,68,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/#respond,– njiitu réew mi dina jiite ñaari ndajem kaaraange ayu-bés gu nekk ;,68,50->100
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/,àndal bi mu yëgee deewu Paap Juuf gi.,37,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/#respond,àndal bi mu yëgee deewu Paap Juuf gi.,37,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/08/15/naareelu-xaaju-waxtaanu-mamadu-jallo-ak-ndongo-samba/,"– Frãs ak doomi-Afrig yi koy jàppale. Ndaxte, boo seetee, réew yi Frãs nootoon yépp, am ci ñu dul jëfandikoo CFA bi, moom seen bopp ba mu mat sëkk, te tey ñu ngi ci yoonu yokkute. Réew yooyu, bi xeex jotee, dañu jaayante ak Frãs, jàmmaarlook moom, foqati seen réew.",265,250->300
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/08/15/naareelu-xaaju-waxtaanu-mamadu-jallo-ak-ndongo-samba/#respond,"– Frãs ak doomi-Afrig yi koy jàppale. Ndaxte, boo seetee, réew yi Frãs nootoon yépp, am ci ñu dul jëfandikoo CFA bi, moom seen bopp ba mu mat sëkk, te tey ñu ngi ci yoonu yokkute. Réew yooyu, bi xeex jotee, dañu jaayante ak Frãs, jàmmaarlook moom, foqati seen réew.",265,250->300
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/06/10/fukki-simili-yi-soppi-amerig-ba-faww/,"Bi 20iw27is jotee, la àmbilãs bi agsi. Ñu xool ndax xol baa ngiy dal, génne benn barankaar ngir teg ci Floyd. Ba tey, Chauvin wàccagu ko. Bi ko ko wallkat bi santee lay door a teggi óomam. Kon, ci xayma, Chauvin dafa teg óomam ci baatu George Floyd, bës ko ci diirub 8i simili ak 46i saa. Àmbilãs bi dem, waaye dañu woowaale woon pómpiyee yi ngir ñu jàppale leen.",363,350->400
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/,"Moo tax it, waa Tugal yi xam nañu bu baax ne, meneen pexe amul. Balaa ñépp di labandoo fàww ñu seet nu ñuy fexe ba yombalal tuuti mbir mi waa Afrig yi, ndax ñu noyyi as tuut, ñoom it ñu am ci bànqaas bu ñuy jafandu ngir mucc. Li leen amal solo rekk moo di bàyyi xel ci buumu njaam gi, bañ mu rocciku, mbaa mu daŋ ba faf dàgg.",325,300->350
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/11/21/mag-sama-gor-du-ragal-du-wor/,"Ndege, démb, kuñ ci falaan, cim pénc lañ la tànne, ci kow sàrt bu leer. Rax-ci-dolli, ndaje ma faloon Sunjata dafa tëraloon ab sàrt bu amoon taxawaayu ndeyu-àtte, ci atum 1236. Mi ngi tuddoon sàrtu Kurukaŋ-Fugaa, te amoon lu tollu ci 44i dogal. Kon, nun amunu ku nuy ñee. Nga war cee jàngat ñaari mbir. Benn, sunu njiit yu njëkk ya, duñu woon ay buuri ndono, askan waa leen daan fal cim pénc. Ñaar, duñu woon buur di bummi, di jaay nit ñi doole ak a def lu leen soob. Waaye dafa amoon aw yoon wu leen tënkoon, tënk réew mépp ak ñi ko jiite woon, réew mépp a àndoon tënku ci sàrtu Kurukaŋ-Fugaa. Lii mooy sunu aaday maam. Te yow it dañ laa fal, aw yoon tënk la, muy ndeyu-àtte réewum Mali.",688,650->700
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/afrig-lu-la-tax-a-des-ginnaaw/,"Soo jëlee réew mu mel ne réewum Senegaal, li nit ñiy coow a ëpp li ñuy liggéey. Tàmbalee ko ci ñi nu jiite. Koo fal ba mu toog mu ngi lijjanti nu muy def ba duufal gafakaam ak yosiy àndandoom. Seeni njuuj-njaaj lu ci ëpp ciy wax lañu koy muur ndax dañuy aakimoo jumtukaayi tas xibaar yi di wax subaak ngoon. Néew na ñu ciy wax lu jëme réew mi kanam. Politig rekk ! Dégg naa keroog benn taskatu xibaar naan moom mësul a gis réew mu sukkandiku ci wax ak politig ba naat. Sàllaaw wax na dëgg gu wér péŋŋ ! Réew, liggéey a koy naatal, moo koy jëme kanam. Njiitu Afrig yi dama ragal ne nguur da leen di tàggaleekseen sago. Seet ko ci réew mu mel ne Kóngo, Saasu Ngesó moo fa toog ci jal bi boobaak léegi ëpp na fanweeri at. Ci gàttal, ku juddu ba muy jël réewum Kóngo, jàng nga fi ba jeexal, takk fi soxna ba samp fi kër. Gine Konaakiri tamit, Alfa Konde daa bëggoon a soppi ndeyu-àttey réew ma ngir am ñetteelu moome. Te kat, moo waxoon ci gémmiñam ni def ñetti moome xalaatu ko ndax loolu dafa worook demokaraasi. Sunu réew mii di Senegaal, xel yaa ngi bëgg a teey : Sóori Kaba, di woon jawriñ ci nguur gi, da ne ndeyu-àttey réew mee tere Maki mu sàkku ñetteelu moome, ñu daldi koy dàq ci saa si. Lu Maki Sàll mii narati ? Baax na. Nan xaar ba xam fan la wànnent di mujje ak i bëtam…",1280,1250->1300
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,"-“Waaw, ndekete Itali am nab àll”",33,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/,"– Nun, ci kujje gi lan bokk te fasun oo yéene wàcc yoon win jël ndax dunu ay workat. Askan wee nu tax a jóg, moom lanuy xeexal ba keroog Yàlla di teg réew mi ci sunuy loxo, nu daldi koy defar bu soobee Boroom Bi. Looloo tax, bi mbas mi duggee ci réew mi ba t àmbalee law, nu wuyuji ca woote M a ki Sàll ba.",306,300->350
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/#respond,"– Nun, ci kujje gi lan bokk te fasun oo yéene wàcc yoon win jël ndax dunu ay workat. Askan wee nu tax a jóg, moom lanuy xeexal ba keroog Yàlla di teg réew mi ci sunuy loxo, nu daldi koy defar bu soobee Boroom Bi. Looloo tax, bi mbas mi duggee ci réew mi ba t àmbalee law, nu wuyuji ca woote M a ki Sàll ba.",306,300->350
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/06/10/fukki-simili-yi-soppi-amerig-ba-faww/#respond,"Bi 20iw27is jotee, la àmbilãs bi agsi. Ñu xool ndax xol baa ngiy dal, génne benn barankaar ngir teg ci Floyd. Ba tey, Chauvin wàccagu ko. Bi ko ko wallkat bi santee lay door a teggi óomam. Kon, ci xayma, Chauvin dafa teg óomam ci baatu George Floyd, bës ko ci diirub 8i simili ak 46i saa. Àmbilãs bi dem, waaye dañu woowaale woon pómpiyee yi ngir ñu jàppale leen.",363,350->400
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/#respond,"Moo tax it, waa Tugal yi xam nañu bu baax ne, meneen pexe amul. Balaa ñépp di labandoo fàww ñu seet nu ñuy fexe ba yombalal tuuti mbir mi waa Afrig yi, ndax ñu noyyi as tuut, ñoom it ñu am ci bànqaas bu ñuy jafandu ngir mucc. Li leen amal solo rekk moo di bàyyi xel ci buumu njaam gi, bañ mu rocciku, mbaa mu daŋ ba faf dàgg.",325,300->350
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/gattalug-xibaar-yi-2/,Njabooti Móodu-Móodu yi ak Faatu-Faatu yi kalaameji nañ nguur gi ci Maslaakat bu mag bi.,88,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/gattalug-xibaar-yi-2/#respond,Njabooti Móodu-Móodu yi ak Faatu-Faatu yi kalaameji nañ nguur gi ci Maslaakat bu mag bi.,88,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/bu-dul-woon-doxandeem-yi-mbas-mi-du-naane-neex-afrig-doktoor-seydu-jallo-2/,Màndarga yii daal ñoo gën a fés ñeel Covid-19 bi.,49,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/bu-dul-woon-doxandeem-yi-mbas-mi-du-naane-neex-afrig-doktoor-seydu-jallo-2/#respond,Màndarga yii daal ñoo gën a fés ñeel Covid-19 bi.,49,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/,"Loolu nag, tekkiwul ne Afrig mën naa nelaw bay yàndoor ! Ndaxte, koronaawiris bi kat, bàyyiwul kenn !",101,100->150
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/#respond,"Loolu nag, tekkiwul ne Afrig mën naa nelaw bay yàndoor ! Ndaxte, koronaawiris bi kat, bàyyiwul kenn !",101,100->150
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/,"SNAN, nag, dafa boole wuuf mboolem jàngalekat yeek yombalkat yi aajowoo làmmiñi Senegaal yépp. Ndax, ñoom ñoo booloo, def benn say, taxaw temm nar a xar seen tànki tubéy ngir ñu jox leen seen gëdd. Kurél gaa ngi juddoo ci ndaje bees amaloon ca diiwaanu Kafrin, ña fa daje woon di waa Kafrin ci seen bopp, waa diiwaanu Kawlax, waa Cees, waa Jurbel ak waa Fatig.",360,350->400
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/#respond,"SNAN, nag, dafa boole wuuf mboolem jàngalekat yeek yombalkat yi aajowoo làmmiñi Senegaal yépp. Ndax, ñoom ñoo booloo, def benn say, taxaw temm nar a xar seen tànki tubéy ngir ñu jox leen seen gëdd. Kurél gaa ngi juddoo ci ndaje bees amaloon ca diiwaanu Kafrin, ña fa daje woon di waa Kafrin ci seen bopp, waa diiwaanu Kawlax, waa Cees, waa Jurbel ak waa Fatig.",360,350->400
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/01/03/dige-geej-kilibu-seex-aliyu-ndaw-tekki-mbaa-lab/,"Usmaan ak i xaritam, ay ndaw, ñoo gise, waxtaan, jàpp ne seen wërsëg nekkul Senegaal, ñu ne dinañu ko toppi ba bitim-réew, daldi jël gaal, te xam xéll ne yoon da koy tere te caaxaanu ci. «Li leen jëkk a yëkkati mooy daw toroxte, war di faj soxla mu të la ticc. Mënaloo sa bopp, mënaloo say way-jur. Kon foo dégg teraanga te mu wóor la ne da lay yewwi, jublu fa rekk ngay def.» Dafa fekk nag du lu yomb, nit ki mën na cee ñàkk bakkanam. Waaye du ko teree bàyyi lépp song géej gi ndax rekk ni yaakaar ame doole.",509,500->550
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/,"PAJ : Am na ñu jàpp ne, mbasum Covid-19 bi, loxoo ko def. Loo ci xalaat ?",73,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/#respond,"PAJ : Am na ñu jàpp ne, mbasum Covid-19 bi, loxoo ko def. Loo ci xalaat ?",73,50->100
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/11/21/mag-sama-gor-du-ragal-du-wor/#comments,"Ndege, démb, kuñ ci falaan, cim pénc lañ la tànne, ci kow sàrt bu leer. Rax-ci-dolli, ndaje ma faloon Sunjata dafa tëraloon ab sàrt bu amoon taxawaayu ndeyu-àtte, ci atum 1236. Mi ngi tuddoon sàrtu Kurukaŋ-Fugaa, te amoon lu tollu ci 44i dogal. Kon, nun amunu ku nuy ñee. Nga war cee jàngat ñaari mbir. Benn, sunu njiit yu njëkk ya, duñu woon ay buuri ndono, askan waa leen daan fal cim pénc. Ñaar, duñu woon buur di bummi, di jaay nit ñi doole ak a def lu leen soob. Waaye dafa amoon aw yoon wu leen tënkoon, tënk réew mépp ak ñi ko jiite woon, réew mépp a àndoon tënku ci sàrtu Kurukaŋ-Fugaa. Lii mooy sunu aaday maam. Te yow it dañ laa fal, aw yoon tënk la, muy ndeyu-àtte réewum Mali.",688,650->700
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/,"Taxu koo naagu ndax bi mu génnee ENAM, tàmbalee liggéey ‘’Impòts et Domaines’’ bu Pikin, la ne fàww mu yokk xam-xamam, di wéy di jàng UCAD ba ni mu ame ci atum 2003 DEA ci ‘’finances publiques et fiscalité’’",207,200->250
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Taxu koo naagu ndax bi mu génnee ENAM, tàmbalee liggéey ‘’Impòts et Domaines’’ bu Pikin, la ne fàww mu yokk xam-xamam, di wéy di jàng UCAD ba ni mu ame ci atum 2003 DEA ci ‘’finances publiques et fiscalité’’",207,200->250
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/,7. Njiitu daara-ju-kowe,23,0->50
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/#respond,7. Njiitu daara-ju-kowe,23,0->50
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/09/kan-mooy-idiriisa-sekk/,"Looloo ko tax a samp ndëndam ci géew bi… Kon nanu xaar, li ci kanam rawul i gët.",80,50->100
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/09/kan-mooy-idiriisa-sekk/#respond,"Looloo ko tax a samp ndëndam ci géew bi… Kon nanu xaar, li ci kanam rawul i gët.",80,50->100
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,"Naka la def ba dekki, delsi, di jiite tey réew mi ? Ay ñoñi Màkee ngiy wër réew miy yéemu ci xelam, naan ni ngeen koy gis muy patt-pattaaral, njàccaar dëgg la, moo fi gën a xam li mu bëgg, xam it naka lay def ba jot ci. Ñu ngi naan tamit laata muy sóobu ci pólitig bi, dafa wër Senegaal, waxtaan ak askan wi, xam soxlay ñépp, soog a dige ay paj.",345,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,"Naka la def ba dekki, delsi, di jiite tey réew mi ? Ay ñoñi Màkee ngiy wër réew miy yéemu ci xelam, naan ni ngeen koy gis muy patt-pattaaral, njàccaar dëgg la, moo fi gën a xam li mu bëgg, xam it naka lay def ba jot ci. Ñu ngi naan tamit laata muy sóobu ci pólitig bi, dafa wër Senegaal, waxtaan ak askan wi, xam soxlay ñépp, soog a dige ay paj.",345,300->350
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/,"– njiitu réew mi taxawal na itam ag kurél guy xeex Covid-19 bi, dippe ko « Force-Covid-19 » ;",93,50->100
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/03/24/koronaawirisloo-nu-naral/#respond,"– njiitu réew mi taxawal na itam ag kurél guy xeex Covid-19 bi, dippe ko « Force-Covid-19 » ;",93,50->100
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/,Waa Marseille yépp dinañ wéy di ko bëgg ci seen,47,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/06/koronaa-jat-na-paap-juuf-gaynde-gaynde-yi/#respond,Waa Marseille yépp dinañ wéy di ko bëgg ci seen,47,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/08/15/naareelu-xaaju-waxtaanu-mamadu-jallo-ak-ndongo-samba/,-Mën nga leen a lim ?,21,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/08/15/naareelu-xaaju-waxtaanu-mamadu-jallo-ak-ndongo-samba/#respond,-Mën nga leen a lim ?,21,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/06/10/fukki-simili-yi-soppi-amerig-ba-faww/,"Bi 20iw32is jotee, pómpiyee yi agsi ci béréb bi mbir mi xewe, ca sélébe-yoonu 38th Street ak Chicago Avenue. Waaye, kenn ci takk-der yi nanguwu leen a wax naka la George Floyd def ak wan yoon la àmbilãs bi jaar. Loolu moo leen tere woon a dimbali waa àmbilãs bi. Ci la xolu Floyd bi taxawe ci biir àmbilãs bi. Laata pómpiyee yiy jot àmbilãs bi, def nañ 5i simili ci yoon wi.",374,350->400
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/,"Waaw, ndax gor dëgg dina leb lu mu dundale njabootam, dem duggi, togg njëlam ba noppi dellu di balu ndax ñàkk lu mu feye ? Di ñaan ñu faral ko boram ba noppi fas yéenee demati leb fa woon ? Ndegam jéemul a naxaate (konte ndaw woyof bopp !), xanaa kon day yeew ay loxoom ba noppi daldi jébbal boppam ?",300,250->300
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/11/21/mag-sama-gor-du-ragal-du-wor/,"Wànte, doo buur, kôro. Doo buur, de ! Xam ko bés niki tey. Moo, lu la tee roy ci maam yi, dekkil cosaan ? Ndax gis nga ne, demokaraasi bi ñuy soow, sunu maam yu jàmbaare woon yooyu ñoo ko njëkk a saxal, suuxat ko ? Sunu moomeel la. Tey, nga nasaxal ko nii, noon bi jaare ci, yàq réew mi yaxeet. Waaye, nag, ku xeeb juddoom, wàññi darajaam ; te ku xeeb sa cosaan, ñu xeebal la ko.",379,350->400
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/afrig-lu-la-tax-a-des-ginnaaw/,"Warees na joxoñ tamit baaraamu tuuma sunu liggéekat yiy ñàkkal lool faayda seen liggéey, di tappale ak a caaxaan, dëkke kàcc ak càcc. Lu ngeen xam ci ku dul xéy waxtu, du wàcc waxtu ? Kenn ci ñoom fonkul liggéey biñ ko sant te mu am seeni junniy-junni moroom yu bëggoon a toog fiñ toog. Yàlla boo am soxla bu jamp ba dem ci benn biro ci réew mi. Dinañ la soofantal, ñàkke la kersa walla xaarloo la ba nga xàddi ci lu ñàkk faayda. Ci misaal, bés, sama benn xarit bu ma bokkaloon lekkool Ndar dafa dem ci benn bànk bu mag biir Ndakaaru, amoon yu mu fay lijjanti. Ndaw si ko waroon a toppatool li mu doon wut ne fa luëpp fukki simili di talalali ci njéggil-kàddu gi, di reetaan mel ne ku nekkul ci liggéeyukaay. Xeetu liggéeykat yu ni mel bokk nañ ci li tax Afrig des ginnaaw.",773,750->800
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,moroom mi ne ko :,17,0->50
